p_delay,p_claim_denied,transport_cost,hours_invested,hourly_wage,ev
0.7806943415950885,0.42350690784148526,17.06403099306315,7.651813392006029,8.576649596073173,-60.174729476636855
0.7538003178751901,0.23726789800889825,31.878391758578353,7.163038025393302,5.84704984094558,-20.024106872015295
0.7896090239161291,0.43729448188506215,31.475778849134613,6.630426346602237,7.806103328199827,-62.15423329299121
0.7934112943278242,0.2119967424020135,36.1816700701182,6.590222226854997,8.024509779436634,-22.76230164183673
0.7355792962269232,0.2758157330053669,30.057757195393286,9.52975456020281,11.730507820190017,-98.6728792247132
0.7485564098627536,0.2903764632992366,27.18617271932586,7.641274522231771,6.559393048682917,-34.50998395682248
0.7771568080633456,0.254828656557675,31.455701924340744,8.95214644389896,5.0,-21.437688461357453
0.7682751481531284,0.15117491986045442,21.870952843132017,9.153627358476195,8.857799135746019,-29.919141797908424
0.7742639768499142,0.23242824023743675,23.02291754148925,8.474846219010896,6.3564688117825305,-18.317222409422783
0.7575391214485283,0.2681787456076058,24.678775907732806,9.203065214114515,8.590847008182156,-55.14509364107016
0.7921879594972565,0.25976871308433197,31.844407654501964,8.021463779929325,10.191511417690124,-56.994669169801654
0.790155838708579,0.42494442376702246,20.72060823608883,10.045723082733703,8.670368827792348,-84.22485221965381
0.7759206139512242,0.16657871688776554,20.189691512151704,9.235124604463754,8.007510047901823,-22.472856157905028
0.7971448241393606,0.2861320448793342,26.182690391035084,9.434664788848627,8.556878195738523,-54.64993142098888
0.7839501868450409,0.16313040945280444,28.58765248537933,6.592223492328695,10.564798458098577,-24.21714710397302
0.7574141507423352,0.4757266481451532,21.484597120299618,8.39486568035739,6.560666226000685,-67.28749497323852
0.78197501568165,0.4265733029608837,28.352089763859667,5.2474653046962105,10.326963827756972,-60.441136550507224
0.75542234798342,0.4937565597333047,31.84199671025202,10.101534409824733,6.861118055452109,-95.54291476290346
0.7921690060261454,0.4685561860936065,31.002308467417624,7.065009780445122,10.07414100205984,-86.92788372131074
0.7736014817802749,0.26053447024062953,26.76646384264121,7.272947004699489,5.783819772223296,-15.818971143933084
0.7709027527290947,0.3920541943157031,24.547011255555113,5.9489554036033,9.955020730315606,-56.60221184411604
0.7609814091119211,0.25729393061744293,33.67811817823707,7.945592518259191,8.666257100640037,-51.240287949714485
0.7990508267734806,0.4608739157753684,25.077019972457254,7.597621681605153,9.063108528592418,-76.23780399832131
0.7715094103586239,0.29376350448856947,29.701773098076025,10.734046499505245,10.787886900008495,-99.2824271577295
0.7660334435567379,0.28156063966648126,34.791407395927884,9.288853080449455,7.227811440572143,-54.34234166484788
0.7675573289902353,0.4699240604816667,29.17634039814967,7.228023330426561,8.819897626071066,-81.21084813669484
0.7852461837110669,0.442859100666949,20.014543835464934,5.500650571831214,9.476601331422874,-52.76882512051512
0.7819088812872815,0.4882447436775055,18.804886093458563,4.5744942316340005,8.27197742641245,-46.60850412378706
0.7828546522319197,0.1732708299510564,23.5118528996845,6.4606200800772005,10.303578745105213,-18.277166409805517
0.7832164200601576,0.23516860731360095,28.547495617291126,6.003175178568972,9.529642241848766,-25.998481051833494
0.8174329520174092,0.25530021175346596,27.223929334220067,8.522920128376533,7.710142778050481,-30.75132384164749
0.7664716996723077,0.2985232213341667,36.03541032731837,7.782579461058834,11.391463651457617,-80.27485666638657
0.7643551454185692,0.3155955160819876,27.175281438807033,8.025989414073148,9.993792248472895,-66.60333002392849
0.7583245454350424,0.25201534982335827,23.36279391624683,6.576617137277099,7.184865266907325,-18.811122000218802
0.7869195884515099,0.4266576481007599,19.33328948445055,8.228048592110492,7.1648090840590255,-55.49210488169017
0.7971794458544178,0.22813545056976975,30.902186889486725,5.869390278739577,8.430974731760006,-16.55822957301271
0.7723210508469025,0.39378105965468957,24.969693853958745,7.867550136437078,9.764956431398991,-74.74706589541753
0.7577968704607494,0.44811891045723407,17.46930115883634,9.245370744441331,5.0,-49.14271425054886
0.7581103756861751,0.3612943837058552,25.111303014576347,7.4518508270168695,7.268981303112151,-48.226328669336766
0.787611855756494,0.2739556240624873,20.021309444364967,8.665465736102433,7.715044040810009,-33.91546965909788
0.7894650834240688,0.21576193476882793,22.87181244825092,5.034702832144184,5.99469162052258,11.728839070087446
0.7854630853661039,0.1970211680412936,25.03095988221333,4.914372804630541,6.826465530961384,9.09880126917119
0.7612898058542261,0.4104611587021716,20.474109758325046,8.490888103394624,9.144602503274147,-75.9174288548609
0.7792432264613344,0.3141961991542306,22.561879155218218,9.57052856489303,7.892175505397413,-54.492178646147295
0.7769337161828145,0.16621184290857866,21.279400829433406,7.642649039755811,8.049347343763904,-10.848204727346996
0.7789737719345802,0.494343827429917,21.413554018398823,11.21781263338935,6.112720409649576,-81.5116822419126
0.7920285755589638,0.3849561140461465,19.9598974143422,5.834902983881809,8.442966587417002,-37.44070512350599
0.7790719109754936,0.445463892999442,22.586177176984386,6.980024287341857,5.86187170652142,-45.496307911327094
0.7881782712614378,0.303366034960954,20.526507791130236,8.21013754707635,11.788059335681353,-70.04015778355256
0.7759515813897778,0.4844035172828087,27.932920579879227,8.69656227075296,12.356655514062105,-125.3738681853103
0.7803823879737997,0.21983375732344454,26.004000267651453,7.124145949212768,7.923668605813415,-20.24637299954216
0.7872257645167707,0.21479764302858562,30.97357612495394,6.411102500856722,6.625119756784953,-8.915016524355224
0.7454568836028866,0.4616171571696256,34.433516952188015,8.930394297853091,10.579204854727225,-118.57468861226535
0.7682065756728539,0.4621009724020049,28.386625069608847,8.199860983956572,10.054727567588763,-97.52960084318909
0.7651925469141441,0.3246568199246648,27.24793512316654,7.483068466687664,12.619490374257,-82.48855360770179
0.7618224430351331,0.19402522437389252,28.70168636147447,8.74822183757194,13.152155414420484,-80.25724142100415
0.7690971549754663,0.25682576037114513,27.332944085010794,7.795478225167645,5.0,-13.417036873447074
0.8044988262246878,0.4139533183120636,25.25099672713296,7.790386725205208,11.187318921645256,-84.53607066225067
0.7572833776861351,0.44609716780045616,24.853370968263008,7.735134603272463,8.424984103888722,-75.15640512277633
0.7939655670918295,0.27167916171068596,19.89165017968984,6.768413369751925,9.968176758263482,-32.794974173077804
0.7409426045676839,0.17143178863590375,29.194597771524197,6.615884777029955,10.425696677328228,-34.68943356146664
0.7679022994002844,0.3830043385504732,24.84352595070835,7.2114465205499565,10.341829332634179,-70.97497832088185
0.7778550613021,0.40882396450340275,32.24759487145321,8.048106459506293,10.870739306083262,-94.77414426746635
0.7863244466271855,0.2984051365522924,29.57567951792658,5.193089740761433,7.749460833494217,-21.899026879529345
0.7888245315958571,0.35408416406625426,21.870241888620114,9.417117052301506,6.964238539561632,-50.07472721312541
0.7904669447039985,0.49558002413342916,31.233455234493775,8.027661886216693,11.243826255968354,-111.81326143204527
0.7676254985550311,0.23574950977588077,12.196290217482117,6.402365643118697,7.126544034842423,-1.1584900055256355
0.7653529641467086,0.3505421928297378,34.65112872478906,10.424892758203047,12.59279742030723,-131.66357690577252
0.7917595176251431,0.36383614474692483,18.307773611251676,8.062688493442861,7.3412494030136095,-41.575783908992264
0.7707739135023677,0.3421875186085621,27.475560895854347,5.997276756619179,8.108328272624897,-39.347274422110274
0.7490862735332415,0.45419534528032846,27.137080830737638,10.357581370780192,8.489179417953514,-102.8507537030795
0.7519342557199303,0.3617526361727407,30.61858430920875,10.032302244678558,5.787879255660268,-58.704324236533296
0.7562109542799678,0.32776150783695146,23.35651596347794,6.636828486639575,5.793648783714657,-24.719441337233718
0.7845432148810753,0.1930552593314106,14.272407640689721,7.515529822856271,10.694068978050842,-26.37324670403524
0.7774485147214113,0.39612321975269893,23.36356044309722,7.313619625605034,5.42992239555696,-35.70517097125183
0.7884097070813553,0.1962375765231451,23.904188487501713,5.165796885346003,13.909325657426884,-27.333415431803928
0.7660549470732693,0.15929946267747827,14.75403991691348,8.487031258841094,8.681748029418054,-17.43060541819824
0.7777707938215342,0.32098590707221175,25.226858044803688,9.26771810812302,6.81131149481662,-46.322840407268444
0.7871118078793466,0.35035584525170627,19.62074255667727,8.985333219657317,9.710436481724413,-69.03660377274308
0.7684130692055952,0.49966892148085795,28.245425515467268,8.049130700321868,5.0,-62.375844101116726
0.7837355047511482,0.3993143780593502,23.76960132086743,9.413238590431414,8.20286422050177,-73.29045707626067
0.761361481178667,0.447006612079652,34.80547442759867,6.296981237975043,8.459317278016727,-72.81667038608677
0.7673389230686986,0.2712358136607643,23.71910671579759,10.727422387869524,6.337590481918381,-41.90283525753128
0.7669652421200334,0.32812013890298863,27.151956331705975,6.841876840052475,7.606437878410137,-40.36714240183727
0.7506832070882191,0.49099414673164943,23.934642467702485,7.00848852623986,11.922046223152105,-101.96463004242506
0.7843394496157116,0.29608599324997165,16.883659057697958,7.137176356387977,9.236500460854073,-34.779310604895414
0.7652119531959455,0.4325516486808343,23.97643497431252,7.027779927715352,9.668934674573995,-73.37301468998515
0.7748498823745537,0.3340961912105736,28.767067205857394,7.7109139152915676,7.296347804221389,-46.03470504192157
0.7842149331781181,0.22838664803552242,28.00994902832481,7.652832774416647,6.223201260181756,-14.357389281493113
0.7835306235205989,0.353146523023809,23.533661310860662,8.194459976953873,8.387879666794468,-55.560428496507555
0.7879077021794557,0.22632170992961254,17.716219415420177,6.771954290988139,5.0,10.820780068511482
0.7726302903098115,0.1510594464565094,28.22229293866643,8.249906534030249,6.676373320540405,-9.322452234398128
0.7661340337591169,0.23256360541567012,27.097432927317442,6.364359059168349,6.365000103933275,-10.616793841281151
0.773005635781872,0.21760034132428163,29.217054269262995,9.09871207997879,5.0,-13.51077827162112
0.7408533113208393,0.2798224120198018,23.629439023826887,9.08010512405557,10.168434901342644,-72.57340917658749
0.7456577505515382,0.4610089163332508,16.57812603595221,7.991319634340954,8.608987602543614,-74.89957794238582
0.748146007752912,0.2857485757595365,27.668800915383475,7.025454317970932,7.630659674193001,-37.68656397807581
0.7546550634479703,0.4458156696218468,24.95428617463258,8.466699968976513,10.212032667756151,-96.86200009506172
0.7825954845344687,0.34446455704605344,31.958418867000564,6.668529256108991,5.581457404609324,-30.92376145934864
0.7564904188927988,0.15266514647789842,25.14366516223209,8.051810347004695,6.182842089792,-4.676562503864716
0.7670367489192121,0.21605784951612528,24.77266555405249,7.77227707616836,11.104651116068588,-50.75298125034803
0.8005845659557213,0.4759473158228127,27.086272359329904,11.944862650496395,13.432814013454408,-172.65226808472502
0.7674747205787714,0.36146070616920145,22.015344655994344,6.159421226022854,10.238453110370155,-52.562598537808455
0.7893503113693416,0.47534140050029583,21.774321394382152,4.0,9.813143567011679,-47.49203844300533
0.7559276463998024,0.2585420071062085,24.51052366831029,7.043629335341387,7.706282904396814,-28.668575132028224
0.7704912488426473,0.40079683239896,20.39796845865014,5.426702571284616,7.752271721721359,-37.047042115363595
0.7555995589017883,0.42020880596404087,23.85452267267017,6.9099577085765995,9.3245385140694,-68.76419683970546
0.7678193384819887,0.49149486095768935,34.6978067872435,6.053593793541248,11.615796369393557,-97.40509972750364
0.7914061627491479,0.15636176910913624,30.213168633631835,6.643249006198592,9.72308613895924,-17.890927199001595
0.740053591536153,0.48328302529313616,26.540189706998248,6.402635511483883,10.785916045663791,-89.9989155699715
0.7832884728709171,0.28705657616145774,32.75838630477459,9.444427224645935,7.037543006786986,-49.61385764722655
0.7793547120466455,0.4432973420107035,20.87551950996677,7.927205783982417,10.103850586529145,-82.50361239178214
0.7627170008860641,0.34064952137737936,37.452199349399976,9.61317920471284,7.5273116328970655,-74.08914010920006
0.7456788429122309,0.3476273400616779,22.69748741220136,8.060722226255594,9.150303561441723,-64.84042015430478
0.7760425901542773,0.27578226086525753,35.0190294775459,9.392884884446326,10.101641741182291,-79.39663496793904
0.764010145818724,0.43996540663236916,34.99701523889824,7.546782344844086,7.807533832448456,-76.95074588680978
0.779253524227094,0.24240474979324167,16.233850966013975,10.391828045813488,6.8358444195309715,-29.68107855638266
0.7750370429104688,0.32228448516251224,32.335460715709075,8.706452268174097,9.59519172944101,-74.56188237351796
